graph_id,node_id,type_id,prop
201,14,5,17.254311485663873
201,15,5,17.793649768745194
201,16,2,5.070797099045949
201,17,12,6.765306904627741
201,18,5,19.642749479135617
201,19,5,20.019851730112684
202,0,0,1
202,1,2,5.149945525153538
202,2,3,3.8537896017718065
202,3,1,35.01071869060419
202,4,1,33.90902159838956
202,5,4,17.75481008519427
202,6,15,3.7802857550725055
202,7,17,3.6835807706408072
202,8,9,10.040072490296158
202,9,2,5.545631709125405
202,10,5,18.553614191858376
202,11,7,39.94318998203613
202,12,8,19.320598169367567
202,13,16,20.60384795302136
202,14,11,8.495440301322535
202,15,5,22.228258609266632
202,16,10,2.696557011983499
202,17,5,13.55165237429463
202,18,6,17.891979045754248
202,19,2,5.126486220094897
202,20,12,7.206772173928911
203,0,0,1
203,1,1,39.07393767581688
203,2,1,33.85811983090643
203,3,4,17.87226102544954
203,4,2,5.167522131041436
203,5,3,3.8659458949794567
203,6,15,3.7802857550725055
203,7,17,3.6835807706408072
203,8,9,10.040072490296158
203,9,2,5.545631709125405
203,10,5,18.553614191858376
203,11,7,39.94318998203613
203,12,8,19.320598169367567
203,13,5,16.452463992404915
203,14,11,8.527783739059515
203,15,5,16.98564404605908
203,16,13,6.348760133810838
203,17,13,8.991167658128704
203,18,2,5.077919724699428
203,19,5,13.551900411777504
203,20,6,10.965503507413546
203,21,12,9.474427179280106
204,0,0,1
204,1,2,5.149945525153538
204,2,3,3.8537896017718065
204,3,1,35.01071869060419
204,4,1,33.90902159838956
204,5,4,17.75481008519427
204,6,15,3.7802857550725055
204,7,17,3.6835807706408072
204,8,9,10.040072490296158
204,9,2,5.545631709125405
204,10,5,18.553614191858376
204,11,7,39.94318998203613
204,12,8,19.320598169367567
204,13,13,6.628754116367881
204,14,13,6.379613810344374
204,15,5,13.463356087305689
204,16,2,5.0808717609738
204,17,5,16.20445329583677
204,18,11,8.528636696172946
204,19,5,16.968002754325187
204,20,12,9.193259747843765
204,21,6,13.78605250553661
205,0,0,1
205,1,1,39.07393767581688
205,2,1,33.85811983090643
205,3,4,17.87226102544954
205,4,2,5.167522131041436
205,5,3,3.8659458949794567
205,6,15,3.7802857550725055
205,7,17,3.6835807706408072
205,8,9,10.040072490296158
205,9,2,5.545631709125405
205,10,5,18.553614191858376
205,11,7,39.94318998203613
205,12,8,19.320598169367567
205,13,5,13.661548596123879
205,14,13,6.443366357838973
205,15,5,16.873646343276604
205,16,16,8.400359406713276
205,17,5,15.437787788824645
205,18,6,12.154327480273544
205,19,2,5.008525032880667
205,20,11,9.778548873719345
205,21,12,8.45685476782031
206,0,0,1
206,1,2,5.149945525153538
206,2,3,3.8537896017718065
206,3,1,35.01071869060419
206,4,1,33.90902159838956
206,5,4,17.75481008519427
206,6,15,3.7802857550725055
206,7,17,3.6835807706408072
206,8,9,10.040072490296158
206,9,2,5.545631709125405
206,10,5,18.553614191858376
206,11,7,39.94318998203613
206,12,8,19.320598169367567
206,13,6,17.13875199899769
206,14,5,17.98837337143586
206,15,5,21.323086396780713
206,16,11,8.506464267739752
206,17,5,21.905645902932974
206,18,2,5.127775628901574
206,19,12,6.455260118071992
207,0,0,1
207,1,1,39.07393767581688
207,2,1,33.85811983090643
207,3,4,17.87226102544954
207,4,2,5.167522131041436
207,5,3,3.8659458949794567
207,6,15,3.7802857550725055
207,7,17,3.6835807706408072
207,8,9,10.040072490296158
207,9,2,5.545631709125405
207,10,5,18.553614191858376
207,11,7,39.94318998203613
207,12,8,19.320598169367567
207,13,5,22.736644150795843
207,14,13,10.71627796998932
207,15,6,15.52839946217929
207,16,2,5.008525032880702
207,17,12,6.39007918205804
207,18,5,17.833284997870674
207,19,5,19.809448910278515
208,0,0,1
208,1,2,5.149945525153538
208,2,3,3.8537896017718065
208,3,1,35.01071869060419
208,4,1,33.90902159838956
208,5,4,17.75481008519427
208,6,15,3.7802857550725055
208,7,17,3.6835807706408072
208,8,9,10.040072490296158
208,9,2,5.545631709125405
208,10,5,18.553614191858376
208,11,7,39.94318998203613
208,12,8,19.320598169367567
208,13,6,11.420005815802774
208,14,5,17.254311485663873
208,15,5,17.793649768745194
208,16,2,5.070797099045949
208,17,12,6.765306904627741
208,18,5,19.642749479135617
208,19,5,20.019851730112684
209,0,0,1
209,1,1,39.07393767581688
209,2,1,33.85811983090643
209,3,4,17.87226102544954
209,4,2,5.167522131041436
209,5,3,3.8659458949794567
209,6,15,3.7802857550725055
209,7,17,3.6835807706408072
209,8,9,10.040072490296158
209,9,2,5.545631709125405
209,10,5,18.553614191858376
209,11,7,39.94318998203613
209,12,8,19.320598169367567
209,13,16,20.60384795302136
209,14,11,8.495440301322535
209,15,5,22.228258609266632
209,16,10,2.696557011983499
209,17,5,13.55165237429463
209,18,6,17.891979045754248
209,19,2,5.126486220094897
209,20,12,7.206772173928911
210,0,0,1
210,1,2,5.149945525153538
210,2,3,3.8537896017718065
210,3,1,35.01071869060419
210,4,1,33.90902159838956
210,5,4,17.75481008519427
210,6,15,3.7802857550725055
210,7,17,3.6835807706408072
210,8,9,10.040072490296158
210,9,2,5.545631709125405
210,10,5,18.553614191858376
210,11,7,39.94318998203613
210,12,8,19.320598169367567
210,13,5,16.452463992404915
210,14,11,8.527783739059515
210,15,5,16.98564404605908
210,16,13,6.348760133810838
210,17,13,8.991167658128704
210,18,2,5.077919724699428
210,19,5,13.551900411777504
210,20,6,10.965503507413546
210,21,12,9.474427179280106
211,0,0,1
211,1,1,39.07393767581688
211,2,1,33.85811983090643
211,3,4,17.87226102544954
211,4,2,5.167522131041436
211,5,3,3.8659458949794567
211,6,15,3.7802857550725055
211,7,17,3.6835807706408072
211,8,9,10.040072490296158
211,9,2,5.545631709125405
211,10,5,18.553614191858376
211,11,7,39.94318998203613
211,12,8,19.320598169367567
211,13,13,6.628754116367881
211,14,13,6.379613810344374
211,15,5,13.463356087305689
211,16,2,5.0808717609738
211,17,5,16.20445329583677
211,18,11,8.528636696172946
211,19,5,16.968002754325187
211,20,12,9.193259747843765
211,21,6,13.78605250553661
212,0,0,1
212,1,2,5.149945525153538
212,2,3,3.8537896017718065
212,3,1,35.01071869060419
212,4,1,33.90902159838956
212,5,4,17.75481008519427
212,6,15,3.7802857550725055
212,7,17,3.6835807706408072
212,8,9,10.040072490296158
212,9,2,5.545631709125405
212,10,5,18.553614191858376
212,11,7,39.94318998203613
212,12,8,19.320598169367567
212,13,5,13.661548596123879
212,14,13,6.443366357838973
212,15,5,16.873646343276604
212,16,16,8.400359406713276
212,17,5,15.437787788824645
212,18,6,12.154327480273544
212,19,2,5.008525032880667
212,20,11,9.778548873719345
212,21,12,8.45685476782031
213,0,0,1
213,1,1,39.07393767581688
213,2,1,33.85811983090643
213,3,4,17.87226102544954
213,4,2,5.167522131041436
213,5,3,3.8659458949794567
213,6,15,3.7802857550725055
213,7,17,3.6835807706408072
213,8,9,10.040072490296158
213,9,2,5.545631709125405
213,10,5,18.553614191858376
213,11,7,39.94318998203613
213,12,8,19.320598169367567
213,13,6,17.13875199899769
213,14,5,17.98837337143586
213,15,5,21.323086396780713
213,16,11,8.506464267739752
213,17,5,21.905645902932974
213,18,2,5.127775628901574
213,19,12,6.455260118071992
214,0,0,1
214,1,2,5.149945525153538
214,2,3,3.8537896017718065
214,3,1,35.01071869060419
214,4,1,33.90902159838956
214,5,4,17.75481008519427
214,6,15,3.780285755072502
214,7,17,3.683580770640647
214,8,9,10.040072490296158
214,9,2,5.5456317091256295
214,10,5,18.55361419185793
214,11,8,19.320598169367162
214,12,7,34.62956637704671
214,13,5,22.736644150795843
214,14,13,10.71627796998932
214,15,6,15.52839946217929
214,16,2,5.008525032880702
214,17,12,6.39007918205804
214,18,5,17.833284997870674
214,19,5,19.809448910278515
215,0,0,1
215,1,1,39.07393767581688
215,2,1,33.85811983090643
215,3,4,17.87226102544954
215,4,2,5.167522131041436
215,5,3,3.8659458949794567
215,6,15,3.780285755072502
215,7,17,3.683580770640647
215,8,9,10.040072490296158
215,9,2,5.5456317091256295
215,10,5,18.55361419185793
215,11,8,19.320598169367162
215,12,7,34.62956637704671
215,13,6,11.420005815802774
215,14,5,17.254311485663873
215,15,5,17.793649768745194
215,16,2,5.070797099045949
215,17,12,6.765306904627741
215,18,5,19.642749479135617
215,19,5,20.019851730112684
216,0,0,1
216,1,2,5.149945525153538
216,2,3,3.8537896017718065
216,3,1,35.01071869060419
216,4,1,33.90902159838956
216,5,4,17.75481008519427
216,6,15,3.780285755072502
216,7,17,3.683580770640647
216,8,9,10.040072490296158
216,9,2,5.5456317091256295
216,10,5,18.55361419185793
216,11,8,19.320598169367162
216,12,7,34.62956637704671
216,13,16,20.60384795302136
216,14,11,8.495440301322535
216,15,5,22.228258609266632
216,16,10,2.696557011983499
216,17,5,13.55165237429463
216,18,6,17.891979045754248
216,19,2,5.126486220094897
216,20,12,7.206772173928911
217,0,0,1
217,1,1,39.07393767581688
217,2,1,33.85811983090643
217,3,4,17.87226102544954
217,4,2,5.167522131041436
217,5,3,3.8659458949794567
217,6,15,3.780285755072502
217,7,17,3.683580770640647
217,8,9,10.040072490296158
217,9,2,5.5456317091256295
217,10,5,18.55361419185793
217,11,8,19.320598169367162
217,12,7,34.62956637704671
217,13,5,16.452463992404915
217,14,11,8.527783739059515
217,15,5,16.98564404605908
217,16,13,6.348760133810838
217,17,13,8.991167658128704
217,18,2,5.077919724699428
217,19,5,13.551900411777504
217,20,6,10.965503507413546
217,21,12,9.474427179280106
218,0,0,1
218,1,2,5.149945525153538
218,2,3,3.8537896017718065
218,3,1,35.01071869060419
218,4,1,33.90902159838956
218,5,4,17.75481008519427
218,6,15,3.780285755072502
218,7,17,3.683580770640647
218,8,9,10.040072490296158
218,9,2,5.5456317091256295
218,10,5,18.55361419185793
218,11,8,19.320598169367162
218,12,7,34.62956637704671
218,13,13,6.628754116367881
218,14,13,6.379613810344374
218,15,5,13.463356087305689
218,16,2,5.0808717609738
218,17,5,16.20445329583677
218,18,11,8.528636696172946
218,19,5,16.968002754325187
218,20,12,9.193259747843765
218,21,6,13.78605250553661
219,0,0,1
219,1,1,39.07393767581688
219,2,1,33.85811983090643
219,3,4,17.87226102544954
219,4,2,5.167522131041436
219,5,3,3.8659458949794567
219,6,15,3.780285755072502
219,7,17,3.683580770640647
219,8,9,10.040072490296158
219,9,2,5.5456317091256295
219,10,5,18.55361419185793
219,11,8,19.320598169367162
219,12,7,34.62956637704671
219,13,5,13.661548596123879
219,14,13,6.443366357838973
219,15,5,16.873646343276604
219,16,16,8.400359406713276
219,17,5,15.437787788824645
219,18,6,12.154327480273544
219,19,2,5.008525032880667
219,20,11,9.778548873719345
219,21,12,8.45685476782031
220,0,0,1
220,1,2,5.149945525153538
220,2,3,3.8537896017718065
220,3,1,35.01071869060419
220,4,1,33.90902159838956
220,5,4,17.75481008519427
220,6,15,3.780285755072502
220,7,17,3.683580770640647
220,8,9,10.040072490296158
220,9,2,5.5456317091256295
220,10,5,18.55361419185793
220,11,8,19.320598169367162
220,12,7,34.62956637704671
220,13,6,17.13875199899769
220,14,5,17.98837337143586
220,15,5,21.323086396780713
220,16,11,8.506464267739752
220,17,5,21.905645902932974
220,18,2,5.127775628901574
220,19,12,6.455260118071992
221,0,0,1
221,1,1,39.07393767581688
221,2,1,33.85811983090643
221,3,4,17.87226102544954
221,4,2,5.167522131041436
221,5,3,3.8659458949794567
221,6,15,3.780285755072502
221,7,17,3.683580770640647
221,8,9,10.040072490296158
221,9,2,5.5456317091256295
221,10,5,18.55361419185793
221,11,8,19.320598169367162
221,12,7,34.62956637704671
221,13,5,22.736644150795843
221,14,13,10.71627796998932
221,15,6,15.52839946217929
221,16,2,5.008525032880702
221,17,12,6.39007918205804
221,18,5,17.833284997870674
221,19,5,19.809448910278515
222,0,0,1
222,1,2,5.149945525153538
222,2,3,3.8537896017718065
222,3,1,35.01071869060419
222,4,1,33.90902159838956
222,5,4,17.75481008519427
222,6,15,3.780285755072502
222,7,17,3.683580770640647
222,8,9,10.040072490296158
222,9,2,5.5456317091256295
222,10,5,18.55361419185793
222,11,8,19.320598169367162
222,12,7,34.62956637704671
222,13,6,11.420005815802774
222,14,5,17.254311485663873
222,15,5,17.793649768745194
222,16,2,5.070797099045949
222,17,12,6.765306904627741
222,18,5,19.642749479135617
222,19,5,20.019851730112684
223,0,0,1
223,1,1,39.07393767581688
223,2,1,33.85811983090643
223,3,4,17.87226102544954
223,4,2,5.167522131041436
223,5,3,3.8659458949794567
223,6,15,3.780285755072502
223,7,17,3.683580770640647
223,8,9,10.040072490296158
223,9,2,5.5456317091256295
223,10,5,18.55361419185793
223,11,8,19.320598169367162
223,12,7,34.62956637704671
223,13,16,20.60384795302136
223,14,11,8.495440301322535
223,15,5,22.228258609266632
223,16,10,2.696557011983499
223,17,5,13.55165237429463
223,18,6,17.891979045754248
223,19,2,5.126486220094897
223,20,12,7.206772173928911
224,0,0,1
224,1,2,5.149945525153538
224,2,3,3.8537896017718065
224,3,1,35.01071869060419
224,4,1,33.90902159838956
224,5,4,17.75481008519427
224,6,15,3.780285755072502
224,7,17,3.683580770640647
224,8,9,10.040072490296158
224,9,2,5.5456317091256295
224,10,5,18.55361419185793
224,11,8,19.320598169367162
224,12,7,34.62956637704671
224,13,5,16.452463992404915
224,14,11,8.527783739059515
224,15,5,16.98564404605908
224,16,13,6.348760133810838
224,17,13,8.991167658128704
224,18,2,5.077919724699428
224,19,5,13.551900411777504
224,20,6,10.965503507413546
224,21,12,9.474427179280106
225,0,0,1
225,1,1,39.07393767581688
225,2,1,33.85811983090643
225,3,4,17.87226102544954
225,4,2,5.167522131041436
225,5,3,3.8659458949794567
225,6,15,3.780285755072502
225,7,17,3.683580770640647
225,8,9,10.040072490296158
225,9,2,5.5456317091256295
225,10,5,18.55361419185793
225,11,8,19.320598169367162
225,12,7,34.62956637704671
225,13,13,6.628754116367881
225,14,13,6.379613810344374
225,15,5,13.463356087305689
225,16,2,5.0808717609738
225,17,5,16.20445329583677
225,18,11,8.528636696172946
225,19,5,16.968002754325187
225,20,12,9.193259747843765
225,21,6,13.78605250553661
226,0,0,1
226,1,2,5.149945525153538
226,2,3,3.8537896017718065
226,3,1,35.01071869060419
226,4,1,33.90902159838956
226,5,4,17.75481008519427
226,6,15,3.780285755072502
226,7,17,3.683580770640647
226,8,9,10.040072490296158
226,9,2,5.5456317091256295
226,10,5,18.55361419185793
226,11,8,19.320598169367162
226,12,7,34.62956637704671
226,13,5,13.661548596123879
226,14,13,6.443366357838973
226,15,5,16.873646343276604
226,16,16,8.400359406713276
226,17,5,15.437787788824645
226,18,6,12.154327480273544
226,19,2,5.008525032880667
226,20,11,9.778548873719345
226,21,12,8.45685476782031
227,0,0,1
227,1,1,39.07393767581688
227,2,1,33.85811983090643
227,3,4,17.87226102544954
227,4,2,5.167522131041436
227,5,3,3.8659458949794567
227,6,15,3.780285755072502
227,7,17,3.683580770640647
227,8,9,10.040072490296158
227,9,2,5.5456317091256295
227,10,5,18.55361419185793
227,11,8,19.320598169367162
227,12,7,34.62956637704671
227,13,6,17.13875199899769
227,14,5,17.98837337143586
227,15,5,21.323086396780713
227,16,11,8.506464267739752
227,17,5,21.905645902932974
227,18,2,5.127775628901574
227,19,12,6.455260118071992
228,0,0,1
228,1,2,5.149945525153538
228,2,3,3.8537896017718065
228,3,1,35.01071869060419
228,4,1,33.90902159838956
228,5,4,17.75481008519427
228,6,5,12.571647976171974
228,7,9,13.21282169832591
228,8,2,5.044692479424221
228,9,10,2.746003883957291
228,10,17,3.709131727418516
228,11,15,3.806003274579763
228,12,7,41.04352616560239
228,13,8,19.320598169366637
228,14,5,22.736644150795843
228,15,13,10.71627796998932
228,16,6,15.52839946217929
228,17,2,5.008525032880702
228,18,12,6.39007918205804
228,19,5,17.833284997870674
228,20,5,19.809448910278515
229,0,0,1
229,1,1,39.07393767581688
229,2,1,33.85811983090643
229,3,4,17.87226102544954
229,4,2,5.167522131041436
229,5,3,3.8659458949794567
229,6,5,12.571647976171974
229,7,9,13.21282169832591
229,8,2,5.044692479424221
229,9,10,2.746003883957291
229,10,17,3.709131727418516
229,11,15,3.806003274579763
229,12,7,41.04352616560239
229,13,8,19.320598169366637
229,14,6,11.420005815802774
229,15,5,17.254311485663873
229,16,5,17.793649768745194
229,17,2,5.070797099045949
229,18,12,6.765306904627741
229,19,5,19.642749479135617
229,20,5,20.019851730112684
230,0,0,1
230,1,2,5.149945525153538
230,2,3,3.8537896017718065
230,3,1,35.01071869060419
230,4,1,33.90902159838956
230,5,4,17.75481008519427
230,6,5,12.571647976171974
230,7,9,13.21282169832591
230,8,2,5.044692479424221
230,9,10,2.746003883957291
230,10,17,3.709131727418516
230,11,15,3.806003274579763
230,12,7,41.04352616560239
230,13,8,19.320598169366637
230,14,16,20.60384795302136
230,15,11,8.495440301322535
230,16,5,22.228258609266632
230,17,10,2.696557011983499
230,18,5,13.55165237429463
230,19,6,17.891979045754248
230,20,2,5.126486220094897
230,21,12,7.206772173928911
231,0,0,1
231,1,1,39.07393767581688
231,2,1,33.85811983090643
231,3,4,17.87226102544954
231,4,2,5.167522131041436
231,5,3,3.8659458949794567
231,6,5,12.571647976171974
231,7,9,13.21282169832591
231,8,2,5.044692479424221
231,9,10,2.746003883957291
231,10,17,3.709131727418516
231,11,15,3.806003274579763
231,12,7,41.04352616560239
231,13,8,19.320598169366637
231,14,5,16.452463992404915
231,15,11,8.527783739059515
231,16,5,16.98564404605908
231,17,13,6.348760133810838
231,18,13,8.991167658128704
231,19,2,5.077919724699428
231,20,5,13.551900411777504
231,21,6,10.965503507413546
231,22,12,9.474427179280106
232,0,0,1
232,1,2,5.149945525153538
232,2,3,3.8537896017718065
232,3,1,35.01071869060419
232,4,1,33.90902159838956
232,5,4,17.75481008519427
232,6,5,12.571647976171974
232,7,9,13.21282169832591
232,8,2,5.044692479424221
232,9,10,2.746003883957291
232,10,17,3.709131727418516
232,11,15,3.806003274579763
232,12,7,41.04352616560239
232,13,8,19.320598169366637
232,14,13,6.628754116367881
232,15,13,6.379613810344374
232,16,5,13.463356087305689
232,17,2,5.0808717609738
232,18,5,16.20445329583677
232,19,11,8.528636696172946
232,20,5,16.968002754325187
232,21,12,9.193259747843765
232,22,6,13.78605250553661
233,0,0,1
233,1,1,39.07393767581688
233,2,1,33.85811983090643
233,3,4,17.87226102544954
233,4,2,5.167522131041436
233,5,3,3.8659458949794567
233,6,5,12.571647976171974
233,7,9,13.21282169832591
233,8,2,5.044692479424221
233,9,10,2.746003883957291
233,10,17,3.709131727418516
233,11,15,3.806003274579763
233,12,7,41.04352616560239
233,13,8,19.320598169366637
233,14,5,13.661548596123879
233,15,13,6.443366357838973
233,16,5,16.873646343276604
233,17,16,8.400359406713276
233,18,5,15.437787788824645
233,19,6,12.154327480273544
233,20,2,5.008525032880667
233,21,11,9.778548873719345
233,22,12,8.45685476782031
234,0,0,1
234,1,2,5.149945525153538
234,2,3,3.8537896017718065
234,3,1,35.01071869060419
234,4,1,33.90902159838956
234,5,4,17.75481008519427
234,6,5,12.571647976171974
234,7,9,13.21282169832591
234,8,2,5.044692479424221
234,9,10,2.746003883957291
234,10,17,3.709131727418516
234,11,15,3.806003274579763
234,12,7,41.04352616560239
234,13,8,19.320598169366637
234,14,6,17.13875199899769
234,15,5,17.98837337143586
234,16,5,21.323086396780713
234,17,11,8.506464267739752
234,18,5,21.905645902932974
234,19,2,5.127775628901574
234,20,12,6.455260118071992
235,0,0,1
235,1,1,39.07393767581688
235,2,1,33.85811983090643
235,3,4,17.87226102544954
235,4,2,5.167522131041436
235,5,3,3.8659458949794567
235,6,5,12.571647976171974
235,7,9,13.21282169832591
235,8,2,5.044692479424221
235,9,10,2.746003883957291
235,10,17,3.709131727418516
235,11,15,3.806003274579763
235,12,7,41.04352616560239
235,13,8,19.320598169366637
235,14,5,22.736644150795843
235,15,13,10.71627796998932
235,16,6,15.52839946217929
235,17,2,5.008525032880702
235,18,12,6.39007918205804
235,19,5,17.833284997870674
235,20,5,19.809448910278515
236,0,0,1
236,1,2,5.149945525153538
236,2,3,3.8537896017718065
236,3,1,35.01071869060419
236,4,1,33.90902159838956
236,5,4,17.75481008519427
236,6,5,12.571647976171974
236,7,9,13.21282169832591
236,8,2,5.044692479424221
236,9,10,2.746003883957291
236,10,17,3.709131727418516
236,11,15,3.806003274579763
236,12,7,41.04352616560239
236,13,8,19.320598169366637
236,14,6,11.420005815802774
236,15,5,17.254311485663873
236,16,5,17.793649768745194
236,17,2,5.070797099045949
236,18,12,6.765306904627741
236,19,5,19.642749479135617
236,20,5,20.019851730112684
237,0,0,1
237,1,1,39.07393767581688
237,2,1,33.85811983090643
237,3,4,17.87226102544954
237,4,2,5.167522131041436
237,5,3,3.8659458949794567
237,6,5,12.571647976171974
237,7,9,13.21282169832591
237,8,2,5.044692479424221
237,9,10,2.746003883957291
237,10,17,3.709131727418516
237,11,15,3.806003274579763
237,12,7,41.04352616560239
237,13,8,19.320598169366637
237,14,16,20.60384795302136
237,15,11,8.495440301322535
237,16,5,22.228258609266632
237,17,10,2.696557011983499
237,18,5,13.55165237429463
237,19,6,17.891979045754248
237,20,2,5.126486220094897
237,21,12,7.206772173928911
238,0,0,1
238,1,2,5.149945525153538
238,2,3,3.8537896017718065
238,3,1,35.01071869060419
238,4,1,33.90902159838956
238,5,4,17.75481008519427
238,6,5,12.571647976171974
238,7,9,13.21282169832591
238,8,2,5.044692479424221
238,9,10,2.746003883957291
238,10,17,3.709131727418516
238,11,15,3.806003274579763
238,12,7,41.04352616560239
238,13,8,19.320598169366637
238,14,5,16.452463992404915
238,15,11,8.527783739059515
238,16,5,16.98564404605908
238,17,13,6.348760133810838
238,18,13,8.991167658128704
238,19,2,5.077919724699428
238,20,5,13.551900411777504
238,21,6,10.965503507413546
238,22,12,9.474427179280106
239,0,0,1
239,1,1,39.07393767581688
239,2,1,33.85811983090643
239,3,4,17.87226102544954
239,4,2,5.167522131041436
239,5,3,3.8659458949794567
239,6,5,12.571647976171974
239,7,9,13.21282169832591
239,8,2,5.044692479424221
239,9,10,2.746003883957291
239,10,17,3.709131727418516
239,11,15,3.806003274579763
239,12,7,41.04352616560239
239,13,8,19.320598169366637
239,14,13,6.628754116367881
239,15,13,6.379613810344374
239,16,5,13.463356087305689
239,17,2,5.0808717609738
239,18,5,16.20445329583677
239,19,11,8.528636696172946
239,20,5,16.968002754325187
239,21,12,9.193259747843765
239,22,6,13.78605250553661
240,0,0,1
240,1,2,5.149945525153538
240,2,3,3.8537896017718065
240,3,1,35.01071869060419
240,4,1,33.90902159838956
240,5,4,17.75481008519427
240,6,5,12.571647976171974
240,7,9,13.21282169832591
240,8,2,5.044692479424221
240,9,10,2.746003883957291
240,10,17,3.709131727418516
240,11,15,3.806003274579763
240,12,7,41.04352616560239
240,13,8,19.320598169366637
240,14,5,13.661548596123879
240,15,13,6.443366357838973
240,16,5,16.873646343276604
240,17,16,8.400359406713276
240,18,5,15.437787788824645
240,19,6,12.154327480273544
240,20,2,5.008525032880667
240,21,11,9.778548873719345
240,22,12,8.45685476782031
241,0,0,1
241,1,1,39.07393767581688
241,2,1,33.85811983090643
241,3,4,17.87226102544954
241,4,2,5.167522131041436
241,5,3,3.8659458949794567
241,6,5,12.571647976171974
241,7,9,13.21282169832591
241,8,2,5.044692479424221
241,9,10,2.746003883957291
241,10,17,3.709131727418516
241,11,15,3.806003274579763
241,12,7,41.04352616560239
241,13,8,19.320598169366637
241,14,6,17.13875199899769
241,15,5,17.98837337143586
241,16,5,21.323086396780713
241,17,11,8.506464267739752
241,18,5,21.905645902932974
241,19,2,5.127775628901574
241,20,12,6.455260118071992
242,0,0,1
242,1,2,5.149945525153538
242,2,3,3.8537896017718065
242,3,1,35.01071869060419
242,4,1,33.90902159838956
242,5,4,17.75481008519427
242,6,5,12.571647976171985
242,7,9,13.212821698326852
242,8,2,5.044692479423715
242,9,10,2.74600388395712
242,10,17,3.7091317274185234
242,11,15,3.8060032745797736
242,12,7,39.943189982035896
242,13,8,19.320598169366637
242,14,5,22.736644150795843
242,15,13,10.71627796998932
242,16,6,15.52839946217929
242,17,2,5.008525032880702
242,18,12,6.39007918205804
242,19,5,17.833284997870674
242,20,5,19.809448910278515
243,0,0,1
243,1,1,39.07393767581688
243,2,1,33.85811983090643
243,3,4,17.87226102544954
243,4,2,5.167522131041436
243,5,3,3.8659458949794567
243,6,5,12.571647976171985
243,7,9,13.212821698326852
243,8,2,5.044692479423715
243,9,10,2.74600388395712
243,10,17,3.7091317274185234
243,11,15,3.8060032745797736
243,12,7,39.943189982035896
243,13,8,19.320598169366637
243,14,6,11.420005815802774
243,15,5,17.254311485663873
243,16,5,17.793649768745194
243,17,2,5.070797099045949
243,18,12,6.765306904627741
243,19,5,19.642749479135617
243,20,5,20.019851730112684
244,0,0,1
244,1,2,5.149945525153538
244,2,3,3.8537896017718065
244,3,1,35.01071869060419
244,4,1,33.90902159838956
244,5,4,17.75481008519427
244,6,5,12.571647976171985
244,7,9,13.212821698326852
244,8,2,5.044692479423715
244,9,10,2.74600388395712
244,10,17,3.7091317274185234
244,11,15,3.8060032745797736
244,12,7,39.943189982035896
244,13,8,19.320598169366637
244,14,16,20.60384795302136
244,15,11,8.495440301322535
244,16,5,22.228258609266632
244,17,10,2.696557011983499
244,18,5,13.55165237429463
244,19,6,17.891979045754248
244,20,2,5.126486220094897
244,21,12,7.206772173928911
245,0,0,1
245,1,1,39.07393767581688
245,2,1,33.85811983090643
245,3,4,17.87226102544954
245,4,2,5.167522131041436
245,5,3,3.8659458949794567
245,6,5,12.571647976171985
245,7,9,13.212821698326852
245,8,2,5.044692479423715
245,9,10,2.74600388395712
245,10,17,3.7091317274185234
245,11,15,3.8060032745797736
245,12,7,39.943189982035896
245,13,8,19.320598169366637
245,14,5,16.452463992404915
245,15,11,8.527783739059515
245,16,5,16.98564404605908
245,17,13,6.348760133810838
245,18,13,8.991167658128704
245,19,2,5.077919724699428
245,20,5,13.551900411777504
245,21,6,10.965503507413546
245,22,12,9.474427179280106
246,0,0,1
246,1,2,5.149945525153538
246,2,3,3.8537896017718065
246,3,1,35.01071869060419
246,4,1,33.90902159838956
246,5,4,17.75481008519427
246,6,5,12.571647976171985
246,7,9,13.212821698326852
246,8,2,5.044692479423715
246,9,10,2.74600388395712
246,10,17,3.7091317274185234
246,11,15,3.8060032745797736
246,12,7,39.943189982035896
246,13,8,19.320598169366637
246,14,13,6.628754116367881
246,15,13,6.379613810344374
246,16,5,13.463356087305689
246,17,2,5.0808717609738
246,18,5,16.20445329583677
246,19,11,8.528636696172946
246,20,5,16.968002754325187
246,21,12,9.193259747843765
246,22,6,13.78605250553661
247,0,0,1
247,1,1,39.07393767581688
247,2,1,33.85811983090643
247,3,4,17.87226102544954
247,4,2,5.167522131041436
247,5,3,3.8659458949794567
247,6,5,12.571647976171985
247,7,9,13.212821698326852
247,8,2,5.044692479423715
247,9,10,2.74600388395712
247,10,17,3.7091317274185234
247,11,15,3.8060032745797736
247,12,7,39.943189982035896
247,13,8,19.320598169366637
247,14,5,13.661548596123879
247,15,13,6.443366357838973
247,16,5,16.873646343276604
247,17,16,8.400359406713276
247,18,5,15.437787788824645
247,19,6,12.154327480273544
247,20,2,5.008525032880667
247,21,11,9.778548873719345
247,22,12,8.45685476782031
248,0,0,1
248,1,2,5.149945525153538
248,2,3,3.8537896017718065
248,3,1,35.01071869060419
248,4,1,33.90902159838956
248,5,4,17.75481008519427
248,6,5,12.571647976171985
248,7,9,13.212821698326852
248,8,2,5.044692479423715
248,9,10,2.74600388395712
248,10,17,3.7091317274185234
248,11,15,3.8060032745797736
248,12,7,39.943189982035896
248,13,8,19.320598169366637
248,14,6,17.13875199899769
248,15,5,17.98837337143586
